traveler,partNo,pot,forecastPieces,receivedPieces,receivedBoxQty,receivedWeight,receiveDate,receivedBy,note,createdAt
717834,W520101-S437-L,187,129091,129091,,,2026-09-11,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717844,06504080-T,903,137959,137959,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717850,11611960,290,148333,148333,,,2026-09-09,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717852,W711953-S900,680,66883,66883,,,2026-09-01,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717853,W711953-S900,389,66039,66039,,,2026-09-01,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717854,W711953-S900,1821,66169,66169,,,2026-09-01,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717855,W711953-S900,862,66364,66364,,,2026-09-01,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717856,500009196,1421,42052,42052,,,2026-08-25,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717857,500009196,798,43284,43284,,,2026-08-25,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717860,06504080-T,1784,210000,210000,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717864,11546370-IN-PN,115,7718,7718,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717866,11546370-IN-PN,1007,7989,7989,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717868,11546370-IN-PN,1696,7906,7906,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717870,11546370-IN-PN,629,7933,7933,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717892,40161567,575,5267,5267,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717893,40161567,1409,4807,4807,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717894,40161567,1682,5391,5391,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717895,40161567,1061,4484,4484,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717896,40161567,439,4857,4857,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717897,40161567,853,5230,5230,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717898,11602031-A,396,4415,4415,,,2026-08-31,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717899,11602031-A,981,4174,4174,,,2026-08-31,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717900,11602031-A,1050,3694,3694,,,2026-08-31,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717901,11602031-A,927,4895,4895,,,2026-08-31,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717904,40073474-L,1560,5034,5034,,,2026-09-01,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717905,40073474-L,682,5047,5047,,,2026-09-01,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717906,40073474-L,1543,4456,4456,,,2026-09-01,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717907,40073474-L,662,5013,5013,,,2026-09-01,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717912,06101831-A,1092,24565,24565,,,2026-09-02,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717914,06101831-A,1509,36123,36123,,,2026-09-02,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717915,06101831-A,568,42391,42391,,,2026-09-02,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717916,06101831-A,491,40435,40435,,,2026-09-02,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717932,11549169-MY-AK,177,26285,26285,,,2026-09-14,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717933,11549169-MY-AK,808,22081,22081,,,2026-09-14,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717934,11549169-MY-AK,21,24862,24862,,,2026-09-14,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717935,11549169-MY-AK,1539,23715,23715,,,2026-09-14,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717936,11549169-MY-AK,1548,26369,26369,,,2026-09-14,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717937,11549169-MY-AK,1801,23439,23439,,,2026-09-14,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717938,11549169-MY-AK,281,24989,24989,,,2026-09-14,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717939,11549169-MY-AK,710,23928,23928,,,2026-09-14,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717940,11549169-MY-AK,604,25796,25796,,,2026-09-14,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717941,11549169-MY-AK,833,23079,23079,,,2026-09-14,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717956,11549204,223,8000,8000,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717957,11549204,609,8000,8000,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717958,11549204,1394,8000,8000,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717959,11549204,1303,8000,8000,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717962,11549204,510,8000,8000,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717963,11549204,400,8000,8000,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717966,11549204,544,8000,8000,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717967,11549204,971,8000,8000,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717968,06101831-A,668,34565,34565,,,2026-09-02,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717969,NU5108-00,7,67000,67000,,,2026-08-31,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717970,NU5108-00,51,68000,68000,,,2026-08-31,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717975,W20203-S440-PA,KIB,60000,60000,,,2026-09-02,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717976,W20203-S440-PA,KIB,60000,60000,,,2026-09-02,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717977,W705606-S440,KIB,35000,35000,,,2026-08-27,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717979,W705606-S440,KIB,35000,35000,,,2026-08-27,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717981,11604000,KIB,43000,43000,,,2026-08-26,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717982,11604000,KIB,43000,43000,,,2026-08-26,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717983,11604000,KIB,27800,27800,,,2026-08-26,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717984,11604000,KIB,27800,27800,,,2026-08-26,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717985,W520203-S450B,KIB,50000,50000,,,2026-09-02,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717986,W520203-S450B,KIB,50000,50000,,,2026-09-02,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717987,11518428,KIB,61000,61000,,,2026-09-02,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
717988,11518428,KIB,61000,61000,,,2026-09-02,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718007,11546437-MY-AK,166,82308,82308,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718008,11546437-MY-AK,598,88468,88468,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718009,11546437-MY-AK,1568,93077,93077,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718010,11546437-MY-AK,182,76154,76154,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718011,11546437-MY-AK,1812,89769,89769,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718012,11546437-MY-AK,16,81000,81000,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718013,11546437-MY-AK,1585,83538,83538,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718014,11546437-MY-AK,448,86846,86846,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718015,11546437-MY-AK,941,83077,83077,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718016,11546437-MY-AK,276,85154,85154,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718017,11546437-MY-AK,831,84615,84615,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718018,11546437-MY-AK,519,84077,84077,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718037,11546389-T,54,120779,120779,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718038,11546389-T,291,120000,120000,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718039,11546389-T,693,142338,142338,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718040,11546389-T,738,98831,98831,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718045,W711953-S900-A,409,64545,64545,,,2026-09-09,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718046,W711953-S900-A,846,59221,59221,,,2026-09-09,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718047,11546566-HT,523,52611,52611,,,2026-09-09,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718048,11546566-HT,1710,42500,42500,,,2026-09-09,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718049,11546566-HT,725,51000,51000,,,2026-09-09,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718051,W711953-S900-A,591,69805,69805,,,2026-09-11,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718052,W711953-S900-A,597,58831,58831,,,2026-09-09,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718053,W711953-S900-A,1502,72208,72208,,,2026-09-11,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718054,W711953-S900-A,1591,58052,58052,,,2026-09-11,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718055,W711953-S900-A,1850,66818,66818,,,2026-09-09,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718056,W711953-S900-A,1406,66688,66688,,,2026-09-11,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718057,11561645-HT,303,106234,106234,,,2026-09-09,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718058,11561645-HT,37,134286,134286,,,2026-09-09,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718059,11561645-HT,1818,104935,104935,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718060,11561645-HT,1541,92857,92857,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718061,06508200AA-HT,729,13317,13317,,,2026-09-09,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718062,06508200AA-HT,1384,15625,15625,,,2026-09-09,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718063,7151143403-L,86,50059,50059,,,2026-09-11,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718064,7151143403-L,1021,46036,46036,,,2026-09-11,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718065,06512278AA-L,699,61438,61438,,,2026-09-11,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718067,1K2GZ0-00-A,200,104062,104062,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718068,1K2GZ0-00-A,215,101719,101719,,,2026-09-08,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718069,11602292-A,1647,22557,22557,,,2026-09-09,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718070,11602292-A,1520,22816,22816,,,2026-09-09,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718071,11602292-A,803,17573,17573,,,2026-09-09,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718073,11546367-MY-AK,1063,25269,25269,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718074,11546367-MY-AK,1775,24731,24731,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718075,11546367-MY-AK,490,25032,25032,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718076,11546367-MY-AK,1056,24645,24645,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718077,11546367-MY-AK,309,9935,9935,,,2026-09-10,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718087,W20-1028-012,274,35868,35868,,,2026-09-11,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718088,W20-1028-012,1059,32177,32177,,,2026-09-11,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718089,W20-1028-012,605,35868,35868,,,2026-09-11,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718090,W20-1028-012,625,32965,32965,,,2026-09-11,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718095,W20-1028-012,1702,34227,34227,,,2026-09-11,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718096,W20-1028-012,770,33344,33344,,,2026-09-11,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
718097,NU1405-00,1411,77987,77987,,,2026-08-31,,Suy từ PIECES của WORK ORDER (AVP_AI không có sổ nhận kho riêng) — dữ liệu chạy thử,
